username,group_number,rate,feedback,time
uid21,8,5,"הניתוח מאוד יעיל ויכול לעזור , אהבתי מאוד.",9:56
uid21,6,5,"אהבתי ממש, גרפים מאוד ברורים, עקביים . למדתי מהם המון ",10:31
uid21,1,5,היה מעניין מאוד ופשוט כיף לשמוע!,11:18
uid21,2,4,,11:24
uid21,4,3,,11:52
uid21,3,4,,12:04
uid21,9,5,,12:24
uid11,5,4,"יפה מפורט ומגוון ממש, מסקנות מאוד טובות רק אולי צריך למקד טיפה",9:23
uid11,7,4,"נושא מעולה, מסקנות טובות וברורות, נושאים מגוונים וגרפים טובים ומגוונים",9:39
uid11,8,5,"עבודה מעולה, ברורה. ולא מסובכת, מסקנות טובות וברורות ,",9:55
uid11,6,5,הצגה יפה וברורה של הנתונים,10:28
uid11,1,4,"מתוך דאטה עמוסה מאוד הוציאו מסקנות יפות וטובות,ברורות.
גרפים ממש יפים",11:19
uid11,2,4,,11:25
uid11,4,3,,11:51
uid11,3,4,"פרוייקט טוב, רואים המון כיוונים של חשיבה, ויפה שהצליחו בסוף להוציא מסקנות ברורות ",12:09
uid11,9,3,,12:23
uid3,5,5,,9:23
uid3,7,5,,9:40
uid3,8,5,,9:57
uid3,6,5,,10:37
uid3,2,5,,10:55
uid3,1,5,,11:19
uid3,4,5,,11:57
uid3,3,4,,12:05
uid3,9,5,,12:22
uid12,5,5,,9:23
uid12,7,5,,9:39
uid12,8,5,,9:56
uid12,6,4,,10:33
uid12,2,5,,10:57
uid12,1,5,,11:13
uid12,4,4,,11:59
uid12,3,4,,12:14
uid12,9,4,,12:28
uid7,5,5,,9:23
uid7,7,4,,9:39
uid7,8,5,,9:54
uid7,6,5,,10:31
uid7,2,5,,10:51
uid7,1,5,,11:16
uid7,4,4,,11:50
uid7,3,3,,12:05
uid7,9,3,,12:27
uid8,5,4,,9:24
uid8,7,4,,9:38
uid8,8,4,,10:01
uid8,6,4,,10:36
uid8,2,5,,10:58
uid8,1,4,,11:25
uid8,4,4,,11:56
uid8,3,4,,12:12
uid8,9,4,,12:24
uid10,5,4,"לדעתי היה קצת יותר מדי גרפים, זה יצר לי בלאגן
",9:24
uid10,7,3,"הרגשתי שצריך יותר גרפים
היה חסר קצת סדר",9:36
uid10,8,3,"הייתי שמחה לראות גרפים מעניינים יותר ודיברנו לנו לעניין במחקר
אבל יכול לעזור מאוד ליצרני רכב ומעניין
פשוט ומובן",9:55
uid10,6,5,"הרגשתי שהכל היה מפורט ומוסבר היטב
ומאוד מאוד מעניין",10:32
uid10,2,5,,10:53
uid10,4,3,,11:53
uid10,1,5,,11:55
uid10,3,3,,12:14
uid10,9,3,,12:25
uid19,5,5,,9:24
uid19,7,5,,9:42
uid19,8,5,,9:55
uid19,6,5,,10:36
uid19,2,5,"נושא מאוד מעניין, הסבירו טוב לגבי סוגי. תקיפות סייבר והתמקדו מתי זה קורה הכי הרבה והראו את אחוזי הצלחה נגד התקפות אלו.",10:59
uid19,1,5,"נושא שקשור אלינו , התייחסו לענף המחקרים ואיך זה משפיע על האוניברסיטה.
כמו כן הם התייחסו לאריאל שזה רעיון מעולה וכיפי",11:25
uid19,4,5,"בחרו נושא רגיש , שאין אותה במידנה וכי הרבה אזרחים דורשים את זה לאור התקופה, הם הציגו נתונים מעניינים והציגו את זה בצורה טובה.",11:56
uid19,3,5,"הושא מעניין התור שמישהו מעשן, הם נגעו בכמות הסיגריות של הגברים והנשים.ונגעו גם לפי הגילאים",12:07
uid19,9,5,,12:37
uid17,5,4,"המסקנות היו מאוד טובות ויעילות לפעמים קצת איבדנו אותכם
",9:24
uid17,7,3,"המסקנות היו טובות היה קשה לראות את ההבדל בעוגות 
מצד שני המסקנות האחרות במיוחד הרגרסיה הלינארית היה מעניין מאוד",9:39
uid17,8,4,"היו ממש טובות 
הערה לשיפור ההתחלה היה ארוכה מדי אבל העבודה הייתה טובה מאוד",9:56
uid17,2,5,"פרויקט מהמם ומובן 
ומאוד מאוד מעניין",10:54
uid17,1,5,אהבתי ממש שהנושא נראה לא וואו אבל הצלחתם להוציא עבודה וואו,11:18
uid17,6,5,,11:20
uid17,4,4,היה מאוד מעניין נושא מסקרן מאוד,11:52
uid17,3,3,היה חסר לי צבעים כדי שדברים יותר יבלטו לי לעין ,12:12
uid17,9,4,,12:31
uid9,5,4,"המסקנות הוצגו בצורה טובה,והגרפים היו מובנים.",9:31
uid9,7,4,"המסקנות היו מעניינות,והגרפים היו מגוונים,אך היו מעט גרפים שיותר קשים להבנה",9:39
uid9,8,4,הגרפים היו מובנים מאוד,9:55
uid9,2,5,"רמה מאוד גבוהה,גרפים יצירתיים מאוד ונראים טוב לעין.הגרפים מגוונים ונראים בצורה נכונה!בנוסף אהבתי את ההתמקדות לפרטים שצללו ממש מתי נפוץ המתקפות,בחודש,יום ושעה.",10:55
uid9,1,5,"רמה מאוד גבוהה,המסקנות היו מפתיעות ומעניינות,והגרפים היו מגוונים.",11:18
uid9,6,5,,11:20
uid9,4,3,,11:52
uid9,3,3,,12:07
uid9,9,3,,12:23
uid20,5,5,"מסקנות טובות ומעניינות
ניתן לציין שהמסקנות היו שימושיות ואפקטיביות ודרך החשיבה טובה ומתקדמת",9:43
uid20,8,5,גרפים טובים,9:59
uid20,7,5,,10:10
uid20,6,4,"נושא חשוב ומעניין
מסקנות טובות שמקושרות אחת לשנייה 
חשיבה מחוץ לקופסא",10:38
uid20,2,5,,11:00
uid20,1,5,"העבודה הכי טובה שהייתה
יצירתית מקורית עשויה טוב ",11:24
uid20,4,5,"נושא מעניין
",11:52
uid20,3,4,,12:06
uid20,9,4,,12:22
